caseid,agearr10,age_group,sex,marital_status,number_of_children,alcohol_consumption,smoking_status,stresslevel,source_of_stress,hours_worked,job_satisfication,discrimination_Frequency,ourdoor_activities,living_standard,health_level,personal_relationship_level,apperance_level,stress
15167,96,7,2,3,0,7,3,1,96,6,6,6,1,1,7,9,5,Not at all stressful
15168,96,5,1,1,0,2,3,1,96,6,6,6,2,10,10,10,10,Not at all stressful
15169,96,3,1,1,2,7,3,3,2,4,2,6,2,7,8,8,8,A bit stressful
15170,96,4,1,5,0,3,1,3,1,4,1,6,2,7,7,9,8,A bit stressful
15171,96,2,1,6,0,2,2,3,4,3,6,2,2,8,8,8,7,A bit stressful
15172,4,3,2,1,0,7,3,1,96,2,1,6,2,10,10,10,10,Not at all stressful
15173,96,2,2,6,0,5,3,3,7,4,3,2,2,6,4,6,7,A bit stressful
15174,3,7,1,1,0,7,3,3,6,6,6,6,2,5,5,6,8,A bit stressful
15175,96,3,1,1,3,4,3,4,5,4,2,6,2,8,8,10,9,Quite A bit stressful
15176,96,5,1,1,0,5,1,2,2,3,2,6,2,8,8,8,7,Not very stressful
15177,96,5,2,5,0,6,1,3,1,3,2,6,1,7,6,5,6,A bit stressful
15178,96,7,2,3,0,6,3,2,7,6,6,6,1,97,97,97,97,Not very stressful
15179,2,3,2,5,1,5,3,3,2,3,1,6,1,6,8,8,8,A bit stressful
15180,3,7,1,1,0,4,3,2,6,6,6,6,2,8,7,10,7,Not very stressful
15181,96,6,2,6,0,7,1,2,2,6,6,6,2,7,6,10,8,Not very stressful
15182,96,5,2,1,2,4,3,5,5,4,1,6,2,10,2,10,4,Extremely stressful
15183,96,7,2,3,0,6,3,1,96,6,6,6,1,9,8,9,8,Not at all stressful
15184,3,7,2,1,1,5,3,2,3,6,6,6,2,10,8,9,6,Not very stressful
15185,96,4,2,1,0,2,1,3,1,2,1,6,2,10,9,10,7,A bit stressful
15186,1,4,1,2,0,5,3,4,1,4,2,6,1,10,10,10,8,Quite A bit stressful
15187,96,1,2,6,1,5,3,4,6,3,6,6,2,10,5,10,4,Quite A bit stressful
15188,96,3,1,2,2,2,3,3,2,3,2,6,2,6,6,8,6,A bit stressful
15189,96,6,2,1,0,7,3,1,96,6,6,6,2,8,8,8,6,Not at all stressful
15190,96,3,1,6,0,3,1,3,2,4,2,6,2,9,7,7,9,A bit stressful
15191,96,5,2,1,0,4,3,2,3,6,6,6,2,10,8,10,8,Not very stressful
15192,96,5,2,3,0,5,3,3,3,2,2,6,1,10,7,8,7,A bit stressful
15193,96,4,2,1,0,5,3,2,2,2,2,6,2,10,8,10,8,Not very stressful
15194,96,5,2,5,0,5,3,3,5,3,6,6,2,8,8,7,8,A bit stressful
15195,96,3,1,1,2,3,3,2,5,3,2,6,2,8,8,8,7,Not very stressful
15196,96,4,2,4,1,3,3,4,5,3,3,6,2,8,2,8,6,Quite A bit stressful
15197,2,7,1,3,0,1,3,3,3,6,6,6,2,10,6,10,8,A bit stressful
15198,96,5,1,5,0,1,3,4,1,3,1,2,2,9,7,4,9,Quite A bit stressful
15199,96,5,1,3,0,3,3,3,3,3,1,6,2,7,4,8,8,A bit stressful
15200,96,3,2,1,0,4,3,3,1,4,2,6,2,10,6,7,6,A bit stressful
15201,3,5,1,1,0,7,3,1,96,6,6,6,2,5,7,9,7,Not at all stressful
15202,96,2,1,2,1,5,1,3,2,3,1,6,2,8,10,8,10,A bit stressful
15203,3,2,1,1,2,3,3,3,1,3,9,6,2,9,8,9,7,A bit stressful
15204,96,5,1,5,0,7,3,4,1,3,4,6,2,8,7,7,7,Quite A bit stressful
15205,2,2,2,1,1,5,3,2,2,3,2,6,2,8,7,9,6,Not very stressful
15206,96,7,2,3,0,7,3,1,96,6,6,6,1,10,10,8,9,Not at all stressful
15207,96,3,1,1,2,4,3,3,1,3,1,6,2,6,5,7,2,A bit stressful
15208,96,2,1,5,2,5,3,3,2,3,2,6,2,6,8,8,9,A bit stressful
15209,96,2,1,6,0,4,1,3,1,3,2,6,2,6,5,5,5,A bit stressful
15210,96,5,2,6,0,5,3,4,5,3,3,6,1,7,4,4,4,Quite A bit stressful
15211,96,3,1,2,1,4,3,4,1,3,2,6,2,8,7,9,9,Quite A bit stressful
15212,96,5,2,1,0,2,3,2,2,6,6,6,2,8,8,7,7,Not very stressful
15213,96,3,2,6,0,7,3,4,5,3,3,6,2,5,3,0,0,Quite A bit stressful
15214,96,6,2,3,0,3,3,3,5,1,2,6,1,6,9,2,6,A bit stressful
15215,96,2,1,6,0,3,2,3,3,3,2,6,2,7,7,8,8,A bit stressful
15216,96,5,2,1,0,4,3,3,1,3,2,6,2,10,10,10,9,A bit stressful
15217,96,2,2,6,0,4,3,3,4,3,6,6,2,10,4,5,4,A bit stressful
15218,96,3,2,2,2,5,3,3,3,6,6,6,2,8,5,5,7,A bit stressful
15219,96,5,2,5,0,7,3,2,6,6,6,6,1,8,4,8,4,Not very stressful
15220,96,1,2,1,1,4,3,2,2,3,2,6,2,8,8,8,7,Not very stressful
15221,96,2,2,1,3,5,2,3,5,6,6,6,1,8,99,10,7,A bit stressful
15222,96,1,2,6,0,7,3,3,1,3,1,6,2,8,8,8,8,A bit stressful
15223,96,5,2,6,0,5,1,3,6,6,6,6,1,7,7,5,6,A bit stressful
15224,96,5,1,2,2,3,3,1,96,6,6,6,2,8,9,7,8,Not at all stressful
15225,96,5,2,1,0,5,3,4,1,4,2,6,2,8,5,9,4,Quite A bit stressful
15226,96,7,2,3,0,6,3,1,96,6,6,6,2,9,9,9,8,Not at all stressful
15227,96,4,2,1,1,6,3,3,5,3,1,6,2,9,8,6,8,A bit stressful
15228,3,3,2,1,0,97,7,7,97,4,2,1,2,97,97,97,97,Extremely stressful
15229,96,1,1,6,0,6,3,3,4,1,6,6,2,9,9,7,7,A bit stressful
15230,96,6,1,2,0,1,3,3,1,3,1,6,2,6,6,6,5,A bit stressful
15231,96,6,2,1,0,5,3,1,96,6,6,6,2,10,8,8,10,Not at all stressful
15232,96,2,1,1,1,2,3,3,3,4,2,6,2,8,7,8,8,A bit stressful
15233,96,3,2,1,0,3,3,3,5,9,6,6,2,10,10,9,7,A bit stressful
15234,96,5,2,3,0,5,1,3,3,6,6,6,2,10,5,10,8,A bit stressful
15235,3,6,2,1,0,2,3,3,6,6,6,6,1,10,8,10,8,A bit stressful
15236,4,7,2,1,0,6,3,3,3,6,6,6,1,9,9,10,8,A bit stressful
15237,3,3,1,1,2,5,3,3,2,3,2,6,1,7,7,10,10,A bit stressful
15238,3,6,1,2,0,1,3,1,96,6,6,6,2,7,1,9,8,Not at all stressful
15239,96,4,2,1,2,5,3,3,2,3,2,6,1,7,6,8,3,A bit stressful
15240,96,5,1,1,0,5,3,2,6,6,6,6,2,7,7,8,8,Not very stressful
15241,96,2,2,1,2,4,1,3,1,3,1,6,1,9,9,9,8,A bit stressful
15242,3,6,2,1,0,2,3,3,6,6,6,6,2,9,9,9,9,A bit stressful
15243,96,7,2,1,0,7,3,3,6,6,6,6,1,8,7,9,7,A bit stressful
15244,96,6,1,2,0,1,3,3,2,4,6,6,2,8,8,8,8,A bit stressful
15245,96,3,1,1,1,4,1,2,1,3,3,2,2,8,10,10,10,Not very stressful
15246,6,6,2,5,0,6,3,3,3,6,6,6,1,8,0,5,5,A bit stressful
15247,4,2,1,2,0,5,3,3,5,3,1,6,2,10,9,8,8,A bit stressful
15248,96,3,2,1,3,5,3,2,2,6,6,6,2,6,8,9,5,Not very stressful
15249,4,5,2,1,0,7,3,2,3,6,6,6,2,8,7,8,7,Not very stressful
15250,96,4,1,5,0,5,3,3,1,3,2,6,2,9,9,9,10,A bit stressful
15251,96,7,1,1,0,7,3,1,96,6,6,6,2,10,9,9,9,Not at all stressful
15252,96,4,1,6,0,7,1,4,6,6,6,6,2,8,4,7,9,Quite A bit stressful
15253,3,2,2,1,2,7,3,4,3,6,6,6,1,10,10,10,10,Quite A bit stressful
15254,96,4,2,1,0,5,3,4,5,1,1,6,2,8,8,10,8,Quite A bit stressful
15255,96,5,1,3,0,3,3,2,2,3,2,6,2,5,5,5,5,Not very stressful
15256,96,4,2,6,0,5,3,4,2,3,2,6,2,7,8,6,7,Quite A bit stressful
15257,96,5,1,1,0,3,3,3,3,3,2,6,2,7,6,5,6,A bit stressful
15258,96,5,2,1,0,4,3,3,5,3,2,6,2,8,9,9,5,A bit stressful
15259,96,4,2,1,1,4,3,3,2,4,6,6,1,6,8,5,6,A bit stressful
15260,96,2,2,1,2,5,3,2,5,2,6,6,2,9,10,9,10,Not very stressful
15261,96,4,1,1,2,4,3,3,5,4,6,6,2,10,9,9,8,A bit stressful
15262,96,7,2,3,0,6,3,2,2,6,6,6,1,2,6,2,3,Not very stressful
15263,96,7,2,1,0,1,3,2,6,6,6,6,1,9,7,10,9,Not very stressful
15264,3,1,1,6,0,5,3,4,4,1,2,6,2,8,8,9,8,Quite A bit stressful
15265,96,4,1,2,0,5,3,2,3,4,2,6,2,7,9,8,8,Not very stressful
15266,96,5,1,1,0,7,3,2,1,4,6,6,2,10,10,10,8,Not very stressful
15267,4,5,2,3,0,6,3,3,1,3,2,6,2,6,9,6,5,A bit stressful
15268,96,3,1,1,2,7,3,2,3,3,1,6,1,10,7,6,7,Not very stressful
15269,96,1,2,6,0,5,3,2,4,6,6,6,2,8,8,9,7,Not very stressful
15270,96,3,2,1,2,6,1,2,2,4,2,6,1,8,8,10,7,Not very stressful
15271,2,6,1,6,0,7,3,3,6,1,3,6,1,5,5,4,5,A bit stressful
15272,96,3,2,1,3,4,3,4,5,2,2,6,2,8,8,9,9,Quite A bit stressful
15273,96,6,1,1,0,6,3,1,96,3,6,6,2,9,8,9,7,Not at all stressful
15274,1,5,1,6,0,6,3,3,1,4,2,6,2,7,7,5,5,A bit stressful
15275,96,1,1,6,0,4,3,4,4,1,6,6,2,8,9,8,8,Quite A bit stressful
15276,1,1,2,6,0,6,3,2,99,6,6,6,2,9,8,8,6,Not very stressful
15277,4,3,2,1,0,5,3,3,5,3,1,6,2,10,10,10,9,A bit stressful
15278,96,5,2,1,0,5,3,2,2,3,1,6,2,10,10,10,5,Not very stressful
15279,1,1,1,6,0,4,3,4,2,3,1,6,2,6,5,5,5,Quite A bit stressful
15280,96,3,1,1,2,4,3,3,5,4,2,6,2,10,6,2,7,A bit stressful
15281,1,5,1,1,0,1,3,2,6,2,1,6,2,8,3,10,8,Not very stressful
15282,96,1,2,6,0,5,3,3,5,3,2,6,2,10,7,7,4,A bit stressful
15283,96,4,2,6,0,7,3,3,3,3,1,6,2,7,8,8,8,A bit stressful
15284,96,4,1,5,0,2,2,3,1,3,2,6,2,6,6,10,9,A bit stressful
15285,96,1,1,6,0,2,3,4,1,3,1,6,2,9,9,10,7,Quite A bit stressful
15286,96,5,2,1,0,3,3,2,3,3,1,6,2,10,10,10,9,Not very stressful
15287,96,4,2,1,0,5,3,2,6,4,6,6,2,8,7,10,6,Not very stressful
15288,96,5,1,1,0,5,3,2,6,3,2,6,2,8,2,10,9,Not very stressful
15289,96,7,1,1,0,5,3,2,5,6,6,6,2,8,7,7,6,Not very stressful
15290,3,4,2,5,0,4,3,3,2,3,6,6,2,7,9,8,8,A bit stressful
15291,96,4,2,6,0,2,3,3,2,3,1,6,2,8,8,8,8,A bit stressful
15292,96,3,1,1,0,6,3,3,1,3,4,6,2,8,6,7,6,A bit stressful
15293,96,3,1,1,0,5,3,3,5,4,4,6,1,9,6,6,3,A bit stressful
15294,96,3,2,1,3,2,3,2,3,6,6,6,2,10,8,10,9,Not very stressful
15295,96,3,1,1,0,6,3,3,1,4,2,6,2,9,5,10,9,A bit stressful
15296,96,5,2,1,0,1,3,3,1,2,3,2,2,10,10,10,10,A bit stressful
15297,96,6,2,3,0,7,3,2,3,6,6,6,2,8,9,10,9,Not very stressful
15298,96,3,1,1,0,1,3,5,2,3,4,4,2,8,9,4,7,Extremely stressful
15299,96,1,2,6,0,7,3,3,4,1,2,6,2,5,1,6,9,A bit stressful
15300,96,7,2,3,0,6,3,1,96,6,6,6,1,7,7,7,7,Not at all stressful
15301,96,3,1,1,1,3,3,5,1,4,6,3,2,7,4,3,3,Extremely stressful
15302,3,6,2,5,0,5,3,3,3,6,6,6,2,9,4,8,5,A bit stressful
15303,96,6,2,3,0,4,1,3,2,6,6,6,1,7,7,10,8,A bit stressful
15304,96,7,1,1,0,4,3,1,96,6,6,6,1,7,8,10,10,Not at all stressful
15305,96,6,1,1,0,4,3,2,6,6,6,6,2,8,8,10,8,Not very stressful
15306,96,1,1,2,0,6,3,3,2,3,6,6,2,6,5,6,7,A bit stressful
15307,96,2,2,6,0,5,3,2,6,4,2,6,2,6,6,9,8,Not very stressful
15308,3,5,2,3,0,5,3,3,7,2,1,6,2,7,10,9,7,A bit stressful
15309,97,1,1,6,0,7,3,3,4,6,6,6,1,5,7,6,6,A bit stressful
15310,2,2,1,6,0,5,3,2,2,6,6,6,2,7,8,8,8,Not very stressful
15311,96,4,1,5,0,3,1,3,1,3,6,6,2,7,7,5,7,A bit stressful
15312,96,5,2,5,0,7,3,2,2,6,6,6,2,9,9,9,5,Not very stressful
15313,96,5,2,6,0,7,3,1,96,2,2,6,1,9,8,8,6,Not at all stressful
15314,96,3,2,4,1,5,3,4,7,3,1,6,2,4,8,6,6,Quite A bit stressful
15315,4,4,2,1,0,7,3,2,6,6,6,6,1,6,4,8,8,Not very stressful
15316,96,6,1,2,0,5,1,3,6,3,1,6,2,10,5,10,10,A bit stressful
15317,96,4,2,6,0,5,3,5,2,3,2,6,1,4,6,3,7,Extremely stressful
15318,96,2,2,1,2,5,1,4,1,3,3,6,2,7,7,8,8,Quite A bit stressful
15319,96,7,1,1,0,1,3,1,96,6,6,6,1,9,5,10,8,Not at all stressful
15320,96,6,2,3,0,5,3,3,5,6,6,6,2,9,8,7,8,A bit stressful
15321,96,1,1,6,1,7,3,3,4,1,6,6,2,6,7,6,6,A bit stressful
15322,96,7,2,3,0,7,3,1,96,6,6,6,1,5,4,97,5,Not at all stressful
15323,2,3,2,1,0,3,3,3,1,3,3,2,2,5,4,9,10,A bit stressful
15324,2,5,1,1,0,5,3,4,3,4,1,6,1,10,10,10,10,Quite A bit stressful
15325,4,3,1,1,2,6,3,3,1,3,2,6,2,7,6,4,5,A bit stressful
15326,96,7,1,1,0,5,3,3,3,6,6,6,1,5,5,8,3,A bit stressful
15327,96,3,2,4,1,4,3,4,3,3,1,6,2,7,8,8,7,Quite A bit stressful
15328,96,3,1,1,3,5,3,3,2,3,6,6,2,9,8,8,7,A bit stressful
15329,4,4,1,1,1,2,3,3,1,4,3,6,2,6,6,8,8,A bit stressful
15330,96,1,2,6,0,6,3,3,3,6,6,6,1,5,5,4,5,A bit stressful
15331,96,5,2,1,0,5,1,3,1,3,1,6,1,8,8,8,7,A bit stressful
15332,96,3,2,6,0,3,3,4,1,4,4,6,2,8,8,8,6,Quite A bit stressful
15333,96,6,2,1,0,3,3,2,3,6,6,6,2,8,8,8,8,Not very stressful
15334,96,5,1,1,0,2,3,3,5,3,2,6,2,7,8,7,10,A bit stressful
15335,96,1,2,6,1,7,3,3,4,3,6,6,2,10,5,10,4,A bit stressful
15336,2,6,1,1,0,3,3,2,5,6,6,6,2,8,8,8,7,Not very stressful
15337,96,7,1,1,0,1,3,2,3,6,6,6,1,8,8,8,5,Not very stressful
15338,96,7,2,3,0,5,3,3,7,6,6,6,1,9,6,7,9,A bit stressful
15339,96,4,2,6,0,5,3,2,2,2,2,6,2,6,10,7,10,Not very stressful
15340,96,5,2,3,0,7,3,3,6,3,1,6,2,8,6,8,8,A bit stressful
15341,96,6,1,2,0,7,3,3,1,4,1,6,2,8,8,6,10,A bit stressful
15342,96,1,2,6,1,5,3,1,96,2,1,6,2,10,10,10,10,Not at all stressful
15343,96,1,1,6,2,5,3,3,4,1,6,6,2,10,10,10,8,A bit stressful
15344,96,5,2,3,0,4,3,3,7,3,6,6,2,3,4,5,2,A bit stressful
15345,96,7,1,1,0,5,3,1,96,6,6,6,1,10,5,10,10,Not at all stressful
15346,96,3,1,6,0,5,3,3,2,4,1,6,1,7,5,6,4,A bit stressful
15347,3,3,2,6,0,6,3,4,6,3,1,6,1,8,10,7,10,Quite A bit stressful
15348,4,5,2,1,0,5,3,4,3,2,3,2,1,3,3,3,5,Quite A bit stressful
15349,96,3,1,5,0,5,3,3,5,3,2,2,1,7,6,7,6,A bit stressful
15350,3,7,2,3,0,7,3,4,6,6,6,6,1,3,0,1,2,Quite A bit stressful
15351,96,5,2,1,0,2,3,2,3,6,6,6,2,10,10,10,8,Not very stressful
15352,3,5,1,1,0,5,3,2,5,4,6,6,1,10,9,10,8,Not very stressful
15353,4,6,2,2,0,5,3,2,2,3,6,6,1,8,8,8,8,Not very stressful
15354,96,7,2,1,0,4,3,3,3,6,6,6,2,8,10,10,10,A bit stressful
15355,96,5,1,1,0,5,1,2,7,3,6,6,1,8,8,10,10,Not very stressful
15356,96,3,1,1,2,4,3,2,2,3,1,6,2,9,8,9,8,Not very stressful
15357,96,3,1,1,3,2,3,3,6,4,2,6,2,6,7,7,8,A bit stressful
15358,96,6,2,1,0,2,3,3,6,6,6,6,2,8,6,7,6,A bit stressful
15359,96,5,1,4,0,4,3,3,1,3,6,6,2,7,7,6,6,A bit stressful
15360,96,1,2,6,0,5,2,3,4,2,6,2,2,9,8,6,7,A bit stressful
15361,96,6,2,3,0,7,3,3,2,6,6,6,2,0,7,10,8,A bit stressful
15362,96,7,2,3,0,6,3,2,3,6,6,6,1,5,4,5,4,Not very stressful
15363,96,1,1,6,1,6,3,1,96,4,1,6,2,8,10,10,6,Not at all stressful
15364,96,3,2,1,2,5,3,4,1,3,1,6,2,10,8,8,8,Quite A bit stressful
15365,98,4,1,1,0,2,3,3,1,4,1,6,1,7,7,6,6,A bit stressful
15366,96,5,1,6,0,99,3,3,1,4,2,6,2,8,7,3,6,A bit stressful
15367,96,4,2,5,0,5,1,4,2,2,6,6,2,2,5,8,8,Quite A bit stressful
15368,96,5,2,5,0,4,3,1,96,6,6,6,2,7,10,7,8,Not at all stressful
15369,96,2,2,6,0,4,3,5,1,4,2,6,2,7,7,6,8,Extremely stressful
15370,96,7,2,1,0,7,3,3,6,6,6,6,1,8,0,8,10,A bit stressful
15371,4,3,1,1,2,7,3,3,2,3,2,6,1,8,8,9,8,A bit stressful
15372,96,5,1,6,0,4,1,4,1,3,2,6,1,7,7,10,6,Quite A bit stressful
15373,96,3,2,2,2,2,3,4,1,3,1,6,2,8,9,9,9,Quite A bit stressful
15374,96,2,2,6,0,3,3,3,7,2,2,6,2,7,8,8,8,A bit stressful
15375,96,6,1,3,0,3,1,3,2,6,6,6,2,6,4,6,8,A bit stressful
15376,96,5,1,5,0,5,3,3,1,2,6,6,2,8,8,5,7,A bit stressful
15377,96,6,2,1,0,1,3,2,6,6,6,6,1,8,8,9,10,Not very stressful
15378,96,5,2,5,0,5,3,4,5,3,3,6,1,4,8,5,5,Quite A bit stressful
15379,96,6,2,5,0,6,3,2,6,6,6,6,2,5,3,4,7,Not very stressful
15380,96,5,1,3,0,4,3,3,7,6,6,6,2,7,6,6,7,A bit stressful
15381,96,5,1,1,0,4,3,2,98,4,2,6,2,6,8,9,8,Not very stressful
15382,96,2,2,6,0,2,1,4,1,3,2,6,2,10,8,10,10,Quite A bit stressful
15383,5,6,2,1,0,7,3,3,6,6,6,6,1,6,5,7,8,A bit stressful
15384,96,2,1,6,0,4,3,2,3,3,6,2,2,8,8,2,4,Not very stressful
15385,96,5,2,5,0,6,3,5,3,3,6,6,1,10,8,9,10,Extremely stressful
15386,98,3,2,1,2,4,3,3,5,3,1,6,1,6,7,3,4,A bit stressful
15387,96,4,2,5,2,4,3,3,3,3,2,6,2,7,10,10,7,A bit stressful
15388,96,4,2,1,2,4,3,3,5,3,2,6,2,10,7,9,8,A bit stressful
15389,96,5,2,1,0,5,3,2,1,3,2,6,2,6,7,7,7,Not very stressful
15390,96,2,2,1,0,4,3,3,2,3,1,6,2,10,10,10,10,A bit stressful
15391,96,3,2,1,2,6,3,3,1,4,2,6,2,7,8,10,8,A bit stressful
15392,96,7,1,1,0,4,3,1,96,6,6,6,1,10,10,10,10,Not at all stressful
15393,96,6,2,5,0,3,3,3,6,6,6,6,1,8,6,5,7,A bit stressful
15394,4,5,1,1,0,7,3,3,1,3,2,6,1,8,8,8,7,A bit stressful
15395,3,6,2,1,0,7,3,2,6,6,6,6,1,10,5,10,7,Not very stressful
15396,96,5,1,1,0,4,3,4,99,3,3,6,1,5,5,8,5,Quite A bit stressful
15397,4,7,2,1,0,1,3,1,96,6,6,6,2,8,8,9,7,Not at all stressful
15398,5,6,2,5,0,6,3,1,96,6,6,6,1,6,5,9,7,Not at all stressful
15399,96,4,1,6,0,6,3,2,6,6,6,6,1,6,2,7,6,Not very stressful
15400,96,3,1,1,1,4,3,3,2,3,1,6,2,7,7,9,10,A bit stressful
15401,96,6,2,1,0,1,3,1,96,6,6,6,2,10,9,8,10,Not at all stressful
15402,96,3,1,1,0,5,3,3,3,3,6,6,2,10,10,8,8,A bit stressful
15403,3,3,2,4,3,6,3,2,2,3,2,6,2,4,4,3,3,Not very stressful
15404,96,3,1,2,1,3,3,3,1,3,1,6,2,10,7,8,8,A bit stressful
15405,3,3,2,6,1,5,3,3,2,3,2,6,2,8,7,10,8,A bit stressful
15406,96,7,2,3,0,6,2,2,6,6,6,6,1,7,7,8,7,Not very stressful
15407,2,5,1,1,0,4,3,2,2,6,6,6,1,5,5,7,5,Not very stressful
15408,96,1,1,6,0,6,3,5,7,6,6,6,2,7,7,5,8,Extremely stressful
15409,96,4,1,6,0,3,3,3,3,4,1,6,2,7,6,6,5,A bit stressful
15410,3,4,2,1,0,7,3,3,3,3,2,6,1,5,5,5,5,A bit stressful
15411,96,2,2,2,2,5,1,3,2,3,6,6,2,9,7,9,6,A bit stressful
15412,96,2,1,2,0,2,2,3,1,3,6,6,2,10,8,10,8,A bit stressful
15413,96,5,1,1,0,3,3,1,96,3,1,6,2,9,9,9,8,Not at all stressful
15414,96,6,2,3,0,1,1,3,5,6,6,6,2,7,10,10,8,A bit stressful
15415,96,3,1,2,0,2,3,3,1,3,2,6,2,9,8,8,8,A bit stressful
15416,96,6,1,1,0,1,3,2,6,6,6,6,2,8,8,8,9,Not very stressful
15417,4,4,1,1,0,1,3,4,1,3,6,6,2,5,5,7,6,Quite A bit stressful
15418,96,2,1,1,2,7,3,3,2,4,6,6,2,8,9,7,8,A bit stressful
15419,4,6,2,3,1,1,3,3,3,6,6,6,2,8,8,9,8,A bit stressful
15420,96,2,1,6,0,5,3,3,1,4,1,6,2,9,8,9,8,A bit stressful
15421,3,5,1,1,0,7,3,3,6,6,6,6,1,9,5,9,8,A bit stressful
15422,96,4,1,1,2,3,3,4,1,3,6,6,2,8,5,8,5,Quite A bit stressful
15423,96,7,2,1,0,3,3,1,96,6,6,6,2,9,9,9,9,Not at all stressful
15424,96,1,2,6,0,5,3,3,4,2,6,6,2,9,10,9,9,A bit stressful
15425,96,6,1,1,0,4,3,2,6,6,6,6,2,9,9,9,7,Not very stressful
15426,96,5,2,1,0,3,3,3,3,3,2,6,2,7,10,9,7,A bit stressful
15427,96,6,1,1,0,3,3,4,6,2,6,2,2,9,5,7,8,Quite A bit stressful
15428,96,3,2,1,2,2,3,4,3,2,6,6,2,10,8,10,7,Quite A bit stressful
15429,96,3,1,1,2,5,2,3,1,4,2,6,2,7,8,10,7,A bit stressful
15430,96,5,1,6,0,4,1,3,5,4,2,6,2,7,6,5,7,A bit stressful
15431,96,5,2,1,0,2,3,3,3,6,6,6,2,9,8,10,9,A bit stressful
15432,96,5,1,2,0,1,1,2,6,3,2,6,1,9,7,8,7,Not very stressful
15433,96,5,2,1,0,7,3,3,2,6,6,6,2,8,7,10,9,A bit stressful
15434,96,7,2,3,0,5,3,2,6,6,6,6,1,7,7,7,7,Not very stressful
15435,96,5,2,6,1,4,1,3,6,6,6,6,1,8,6,7,8,A bit stressful
15436,4,3,1,1,3,7,3,2,1,3,4,6,2,5,10,10,5,Not very stressful
15437,96,4,2,1,0,5,3,5,1,3,2,6,1,8,8,8,8,Extremely stressful
15438,96,4,2,1,1,6,3,2,3,3,1,6,2,9,8,9,4,Not very stressful
15439,96,2,1,6,0,5,3,3,7,3,1,6,2,8,8,6,8,A bit stressful
15440,96,5,1,2,0,3,3,3,2,1,6,6,2,7,7,9,6,A bit stressful
15441,96,3,2,6,3,5,3,4,3,6,6,6,2,3,3,0,5,Quite A bit stressful
15442,96,5,2,4,0,5,3,4,2,3,1,6,1,5,6,8,7,Quite A bit stressful
15443,3,7,2,3,0,7,3,1,96,6,6,6,1,9,7,10,10,Not at all stressful
15444,96,5,2,5,0,3,3,2,3,1,1,6,2,8,8,9,8,Not very stressful
15445,4,5,1,1,0,4,3,4,1,4,6,6,2,7,6,8,7,Quite A bit stressful
15446,96,6,2,1,0,5,3,2,3,6,6,6,1,9,9,9,9,Not very stressful
15447,96,3,2,1,0,3,1,3,1,3,2,6,2,10,8,10,10,A bit stressful
15448,96,6,1,3,0,6,3,3,1,6,6,6,2,6,5,6,6,A bit stressful
15449,96,1,1,6,0,4,2,3,4,3,6,6,2,8,10,10,8,A bit stressful
15450,1,2,2,2,1,6,3,3,3,3,4,3,2,7,8,6,4,A bit stressful
15451,1,1,2,6,1,7,3,3,4,6,6,6,2,7,8,8,6,A bit stressful
15452,1,4,1,3,1,7,3,5,3,3,1,6,1,7,7,0,6,Extremely stressful
15453,96,3,1,6,0,3,1,2,2,3,2,6,2,5,7,5,5,Not very stressful
15454,96,5,1,6,0,1,3,4,1,4,1,2,2,9,8,5,7,Quite A bit stressful
15455,96,6,2,1,0,4,3,1,96,6,6,6,2,10,9,10,9,Not at all stressful
15456,96,7,2,3,0,4,3,1,96,6,6,6,1,8,10,10,10,Not at all stressful
15457,96,1,1,6,0,5,3,1,96,3,6,6,2,10,10,10,10,Not at all stressful
15458,96,6,1,1,0,2,2,2,3,2,9,6,1,10,10,10,10,Not very stressful
15459,96,4,1,1,1,5,2,3,2,3,1,6,2,8,3,9,3,A bit stressful
15460,96,4,1,5,0,3,3,1,96,4,1,6,2,10,8,3,6,Not at all stressful
15461,3,6,2,5,0,6,3,3,6,6,6,6,2,7,9,5,5,A bit stressful
15462,96,3,2,1,3,6,3,3,2,6,6,6,2,7,6,9,7,A bit stressful
15463,96,4,2,6,0,5,3,3,5,3,2,6,2,9,7,7,7,A bit stressful
15464,96,5,2,5,0,6,1,3,6,6,6,6,2,6,4,7,7,A bit stressful
15465,4,6,2,3,0,5,3,2,3,6,6,6,1,7,7,8,7,Not very stressful
15466,96,4,1,2,1,5,3,2,2,4,2,6,2,8,8,10,8,Not very stressful
15467,3,5,2,1,0,7,3,4,6,6,6,6,1,10,2,10,8,Quite A bit stressful
15468,96,1,1,6,1,7,3,3,7,1,6,6,2,6,9,10,9,A bit stressful
15469,96,2,1,1,0,3,3,2,5,3,2,6,2,9,8,8,8,Not very stressful
15470,96,7,2,1,0,5,3,2,5,6,6,6,1,5,5,5,6,Not very stressful
15471,4,5,1,1,0,4,3,2,2,3,3,6,2,4,6,6,6,Not very stressful
15472,96,3,1,1,3,3,3,3,7,3,1,6,2,10,7,7,7,A bit stressful
15473,96,6,2,6,0,2,3,2,5,6,6,6,2,10,9,9,7,Not very stressful
15474,96,6,1,3,0,5,3,2,7,6,6,6,1,8,8,8,8,Not very stressful
15475,96,4,2,2,0,1,3,3,1,3,2,6,2,10,9,9,7,A bit stressful
15476,96,2,2,2,1,4,3,3,1,3,2,6,2,8,8,8,7,A bit stressful
15477,96,5,2,1,0,7,3,1,96,6,6,6,2,8,8,9,9,Not at all stressful
